acc_no,hash,lifecycle,length,gc,train_testdf_train_onhold
NC_042070,3795b7632014cf2f8349bdbd13443d55536dee49d54771b27694019a3356c24c,Non-chronic,2945,53.4125636672326,1
MK496737,79f36903354c00d29adf6c919cb3f877a123f90b6d29dd76b3fc7733653bd1df,Non-chronic,4939,40.45353310386718,1
MN379650,19d9f91b427442a37422c28ff146a4f11163adaa79aee291a9e7ffcf47e78674,Non-chronic,4853,42.654028436018955,1
MK765556,84b38c1d23de3ef5720370dd27a2ac73a9d41e5d5a886411cd4773f70575cf44,Non-chronic,5665,40.088261253309796,1
,6dc94cb4e090e6a5218b5c0632b9fbd1acc7c9f76d570311acca5192cf9b7b41,Chronic,5559,29.627630868861306,1
MK765610,9e31a59a4763b383028327afdd9fc1b952f8835f78602bf28b3f55b7c9dbbed7,Non-chronic,5985,42.15538847117794,1
MK249165,85b0a0c811b7e54440e33d345f034806bf748df3cad9bcd3102a9e6355c9a7af,Non-chronic,4858,48.20913956360642,1
KT264759,2b3ffd8d3d79dddc4b335f1e53eb3a95ad5444c33e1f24a10f83f6c0544b7039,Non-chronic,5293,47.47780086907236,1
FJ849058,11ae8b9cbbbc81524ad8c80d6f14acd1a8c30680a1eb9716bdfec9260448cdaf,Non-chronic,5386,44.72707018195321,1
MK448454,12121e69a3bf1ef51820e5c8568ce3d66ebe65c73c2f64096a32fe70940fab2d,Non-chronic,9979,36.16594849183285,1
MK496792,db9536b2a183afd528ec35fd58cbb0cf75094e9bac7f5effeff7de88efbf3564,Non-chronic,5247,46.38841242614828,1
,cb8058a737fb04ce908677021085af369213b1e2ee3443b87b7afa376aece60b,Chronic,5675,36.72246696035242,1
,20d358898d351e595bbbe21c6b38d71a76ae893c28203dbbcd8cd3ae733eea02,Chronic,4689,43.143527404563876,1
MH572355,274203dd0d75666a69f2dd598facfcee3350656290c1a31f01c10e25d0720be3,Non-chronic,4537,52.70002204099625,1
MK448465,2d62461c605ecf8eb3dbca2a29a8c3570e57eb778b9692fba5e96f1663895f90,Non-chronic,13023,31.743837825385857,1
MK448533,aec4a05374eef6f65f8ced4c2e95d25f4fdc86ba9bfa5681d6562abb5e23e58e,Non-chronic,12384,37.46770025839793,1
MK496731,852913b4caffd9ab8635b3fa353676f62fd95b54720ba99ab7712ceb98ca2570,Non-chronic,5001,39.832033593281345,1
MK249154,454b7c884fd011ec13fc5f2a38706d80ad7a857653a9c1ebb076ec727859c54a,Non-chronic,4667,48.16798800085708,1
NC_047855,e603fff48ce08638ff702aa45843b2c40bad7464900de34e44ed0b20b6281625,Non-chronic,17602,29.5875468696739,1
HM753692,9c5286599a32c6d88adb7820fe54e235a27186192f8f72d3377219f00478ccf0,Non-chronic,5387,44.774457026174126,1
MK448614,036f5593cbc2128b93c43f17b0bc127289279da7ecdd4e1df0535bcebb739c7d,Non-chronic,15289,38.93649028713454,1
,ec1bb897eb6e40a5c603d4a676df59aa8381add94a39f2ccde2247a398b8fc9a,Chronic,5000,34.14,1
,76f0fdd9dfa9d85dbd38fd2b39f15bfa3c216f711667c12f8347ca4d95cf213a,Chronic,4710,42.4203821656051,1
MG883709,691366b2841bb03c47f610307bf7a5f9beff353e308151c6887046bcec92f37b,Non-chronic,5731,31.390682254405863,1
MN329679,e799a796bcece39076498b9b257fa81b6d715df0dac89de16eac78c80d4a5376,Non-chronic,17453,68.72743940869765,1
MK448416,08f570529c74e617ccad037b71c22bc334b83026e4d508a3944d571e8305425a,Non-chronic,12236,33.76103301732592,1
MH992157,65cb7080db0824efdb3688dd188cd73fab349a6956c7317ff32ab9a78084c44d,Non-chronic,4770,51.61425576519916,1
MK249142,a26901701ebdd5374af64396d176f1f1d160bb6c19c7329e609dbcd89227db74,Non-chronic,4689,52.86841544039241,1
MK496680,785795c62673f94685b143296ccb06a83f236476e043fe0b8698a4e52c4708f7,Non-chronic,5585,33.32139659803044,1
MK249130,eb80ac26ee1dda83f8dabcf75d1fbb28c6c75ee1890680241423325c26e784cd,Non-chronic,4660,50.45064377682404,1
MK448336,bd935511b1b69fd43be986cb1dedfab6b922d8b22bdc1afcb41f788bd5aec175,Non-chronic,14728,36.060564910374794,1
CP042877,1f437f39098ca8f98201b04f64dc7d18d1d26a8921c2cd5b6611bb2a2d8c7fd9,Non-chronic,7379,48.543163030220896,1
MN284892,b5934221e7b0303da35b4b1e66c5ca0c7fb5bb76b6d70c347fa508ee156d34e3,Non-chronic,17367,68.50924166522715,1
MK249193,2ed2fc2533dce7f9edfb017e67857d15a68a0a257fa7bcce44b0747a8edad6ff,Non-chronic,4503,54.052853653120145,1
DQ079892,7b03a583d439b7123d9030ed3f395a579bb5b8e062013f175b9bf7baa61d70be,Non-chronic,5386,44.374303750464165,1
MK448439,f1ce71ad524cf3a87e9827907d34c49a83963b2ea2f96956bd897ffeecfd4b89,Non-chronic,11486,35.61727320215915,1
NC_027644,1f1bd5a29a6a562792cde6f42e4c83ac50d347b4be91f8abced154e168755d33,Non-chronic,4686,43.0644472897994,1
NC_002669,eab22f2e6fd46ad182bd7940a13e490389410fc95e4f6aa3f4f19470f44dfddd,Non-chronic,14957,35.87617837801698,1
MH572285,296f89e75a29a0cd16211a349c6b5c40552f20f76d3e0c15c877dd6204adb697,Non-chronic,4148,45.130183220829316,1
KT264802,fa39d11a5d37a6826c4ed678307a36e13dbac93b85bffd9a59e481d16ebf1ca9,Non-chronic,5065,45.92300098716683,1
MK496720,53bcd1c5313aecfb73280c2bb983e42570f962351e54285b8bf87d3cc3c94692,Non-chronic,5221,47.174870714422525,1
MT316459,f11ce0e3217ef0f7d5672e92af2240e17e75395789bfaa5bc0d79b10d4e46a34,Non-chronic,17454,68.73496046751461,1
MK765574,4d6d246b7b5b679c9b40aa8fb3d874cb9fb53f976a19c62e4c6395b24b39fd48,Non-chronic,4732,45.562130177514796,1
MK448574,024c5b0f5ce1642ffe410fc2a627c986a57c2dd076c8163846f740e077da8a38,Non-chronic,7630,37.536041939711666,1
MH572387,fca356938dd1ef624745bcac9345618b4b948f82077dc94351991075d7b93447,Non-chronic,4345,41.703107019562715,1
MN379635,91b1645dce8d5b503d0fd4c12ff36f94831176b76200f5f58131d0c324ef025e,Non-chronic,4510,45.831485587583146,1
NC_027641,2f6efa407213b7fb3a8f9e72e3e2c0741a9d6ba2e5149ecf58cbc29b08394169,Non-chronic,4552,44.46397188049209,1
NC_054995,2eb011e88b97ceb472d41f27532dc9be78b97407dbca248d15d3cec769646a83,Non-chronic,21078,36.21785748173451,1
,3c48768d3026e7854f310f1737de3575bd3b8358867eceb08db4b930e7c6b881,Chronic,3945,27.807351077313054,1
MH572415,40f5d3ec2dc0ed75fe4bc5260cc2da136a436c9125464ae6befba2add028c733,Non-chronic,4147,33.66288883530263,1
KT264809,4395d718241d2b6316e7deb86c6663baeb5644450d6461f1d9d85fdf3cbbeca2,Non-chronic,4876,47.16981132075472,1
MH572438,44692c5f2a993d9f91950cb44c32bbb7b829ebc8647108c9c052be9da10e273e,Non-chronic,4169,41.56872151595107,1
MH572404,dc46c098414dbadd02abe2c546e1d1cdcc557ec2142705358e56a407fedb8712,Non-chronic,4352,47.0358455882353,1
MK448560,b5997adc49825ec5f285705123d03de7cab403f359dcb4e195908856fd88d2d1,Non-chronic,11817,38.766184310738765,1
MK765557,c221013307f3ed54404e2c94aec9cad0ef72e8e9be8be514f136d5e7501fccad,Non-chronic,5554,44.09434641699676,1
NC_003438,7cbb3ed0834c7562bacd6b2b23daeaa9412d51221dc6b65c23892a2bd9d30f78,Non-chronic,4421,32.05157204252431,1
MH378443,03592189a167a4a184afb81f6a444a8251fabef96501e799d6b46d4e64fcf236,Non-chronic,5386,44.76420349053101,1
MK249157,8da25b4157483143eabc99cafed64ef82fd45d35484ec6786190876c78ad2b10,Non-chronic,4901,42.41991430320343,1
MH992221,572778e2131551d4348799df7e5f89adca3b1b3d036b873fc7c2fd8b77b32eed,Non-chronic,4231,46.5610966674545,1
MK448503,9037235d573d8e987a0ef863e06e5166325162665f252c42f971dc0210ea9615,Non-chronic,10708,37.33657078819574,1
MH992163,a4e74283b0cc1c98a8826e0efbe08f350caa178f341f97bfc0748cf3ea113628,Non-chronic,4387,48.41577387736494,1
NC_055013,df4695c165def5263880decf2dae03f77a902d2a6c8401cb196030e8b816d277,Non-chronic,20751,35.959712784926026,1
NC_040375,53593644cbe771ca4284502ad796197f5d78710edf90f77a102946492de234c5,Non-chronic,6434,36.509170034193346,1
MK249227,624b0bb1cb254208207d45869b0e0cafa747391869acf5801000da10b0851126,Non-chronic,4318,47.24409448818898,1
,053dd3633dc0d538a7886e7adac0ffd36a05b03ab9bba540ea917b60a4a7a2f2,Chronic,5125,51.66829268292683,1
MH572294,b0b96037d106cf53476b6be71644115c4cb5e7eddc256c9fdf9ebf763679a87c,Non-chronic,4499,41.69815514558791,1
MN689506,20f45f97365cf8860c2c2086a9a6705608b94a4a55d6e2717bbe87fb47e65625,Non-chronic,21344,36.17410044977511,1
MK496811,591c4f44417341dc93ebff592d9b4282466b091d8ea97cdd7758596b8a68cf1a,Non-chronic,4736,32.516891891891895,1
HM753666,cddf90521cb921ad74cb8472d5d4c33f77e2d30921d8e2af0773be4602e39b7d,Non-chronic,5386,44.70850352766431,1
,7cc3680f646bbbcce74c6f0fc64662e7875c06a04b43acd419e57747268102b3,Chronic,5752,41.133518776077885,1
MH572398,dc29c46bc92a8c528be5c8e1e06de36a456c626ed64a93dcd7cf8623fbe0903c,Non-chronic,4355,48.01377726750861,1
MK894434,0d5f99a470f44579e8bd5158be3e59b1c9e9aa4fbba649470d03aaf4392a2f6c,Non-chronic,17453,68.7331690826792,1
NC_030476,80efa7aa26d3bc6ac7d480704e0274810fb0f31507b3d63fb241c6a50413ed40,Non-chronic,5184,38.31018518518518,1
AF299309,5cfebb400511342e74dcbfd3fdfe032217491b778262c4afa66084167e9ea984,Non-chronic,5359,44.61653293524911,1
MK496739,5057e513af1acd73137b5d7ddab88700f9dc3c405e78a9df320e424a69211681,Non-chronic,4915,46.307222787385555,1
MK249232,1d16672e6f8b950ed627f071798479e94d69941ded555386360cf334e06b4d07,Non-chronic,4237,42.74250649044135,1
MK448642,d79e8e31a0bdd2feb7109d1795f491c43c253c5b5f9a1d5cb38a4d69797b754a,Non-chronic,12330,35.29602595296026,1
MK448549,e1e419840b6b3ecb03dbd5981cd71657fa562fdd71e41ce789072b6f03b9a1b3,Non-chronic,13799,36.49539821726212,1
KP972568,39e65c701caefefd42d67f209721594c7bd2de9339bfe68dc0d41f0a363dc9fa,Chronic,6722,47.054448080928296,1
MH992202,e5a3b72d2c5d7d5da8419a5e95cfb27d467ef62bfa3f0e79d05c84c6e5d3cde8,Non-chronic,4485,54.693422519509475,1
MK448508,82fe35b59d241688ff0184115531639bd3edb909bd349f77e4d1eaa962490ad8,Non-chronic,13390,36.407766990291265,1
MK448543,ff6843a0540c13269424228f50414c5a9828fb4acd569e0d0c61293ac8ccc7c9,Non-chronic,10042,37.432782314280026,1
NC_027633,faea2502ad0b154c2982dc06f309dbad1494ebff4a0300f073817abfce3d9ad0,Non-chronic,4609,36.53720980689955,1
MH572488,0809f091cd5f781bd116aa28a42b38edf44b973772d74eb837c0db82b66416ec,Non-chronic,4403,55.91642062230297,1
MH572412,5aee591703ff3527dc297752065644e6dfa18f57a13cd40b01615ba1668cb3cd,Non-chronic,4421,43.021940737389734,1
MH572354,abfd3f7846cc3d2ac62125c29e4c1c98b22bc05dd2dec29d459c53980e3e50fa,Non-chronic,4568,53.89667250437828,1
CP025713,d0ea272936282a3f67b9b1875bce7554ff60cb03bdf7e521b55a93ac50f20ac6,Non-chronic,18617,47.273996884567865,1
NC_049965,8d0c0f498d11fd5e6a4f1bf34bf45a041bb06ee37cf71b5c521cd10cf929bb15,Non-chronic,19105,39.780162261188174,1
MK496694,b32dc49a75e2452ebd47f0e56b5b2e79f25a6229e12d84944abe4db0587208d2,Non-chronic,5791,40.44206527370057,1
MK448461,0b31fd4e4b0e043cdb2eea65292d3f0da50c5d0e5ab534209592fa18f30e6c0a,Non-chronic,7691,33.935769080743725,1
HQ906664,f53a87205c35c2f23202e7e2dfe2689d401975187fbe92bdf12d436fbb77c4bf,Non-chronic,21272,35.835840541556976,1
,de7579a5cefea1e537189d19a7f3b3c1e78cdbc44b6abbdf84006b02f519f360,Chronic,11027,27.740999365194522,1
MK765592,54974218262a95bf9a9464f153f440a0e9380bf0199e1cff3aa220fd16dfc305,Non-chronic,5982,42.37713139418255,1
MK448525,99958fbb84763fe2c8a23b806d54b61a908949ee0918144282e19e00f5c8c9d2,Non-chronic,9946,37.713653730142774,1
MH972262,a8aa0ff8860a6da2e161686bfb077bc40a3ef997bad7a094179a68ce5f95d93c,Non-chronic,18364,29.955347418862992,1
MK496756,92c2fcd0cab854d4216b1587bd5a1f6882484d61de25c2df6fc684ec4687b6d6,Non-chronic,4203,38.829407566024265,1
KP087942,0d00efa8ac2c9ba0c7cbbaae0f6cfb5c79136a659c2045b49e5304ad2f86737c,Non-chronic,4445,46.92913385826772,1
,443b1f8b41321084ff229efd8f23281158be7de2fa578efa384fb6493febb99e,Chronic,4413,26.353954226150012,1
MH572296,226ee6f58582e2b5398f3f15a57c7c4a06ef0179808d48ee808895d72730c527,Non-chronic,4116,34.64528668610301,1
NC_030935,b71fac89e97ef87c005d728994dd182274bf0ff0d864359d1c9db5e8138793c2,Non-chronic,17727,66.50871551870028,1
MK496762,c99ba10cec64326c034adf0a639ba7fd235c2e8fec93338f76b17e49e39191ab,Non-chronic,6146,30.995769606247965,1
MH572481,fb883c496c9703400ac9c1b7f95a08a63568a8441e7f5b578f122e906cd00408,Non-chronic,4459,51.76048441354564,1
MK448392,10e62c4bc3e5cfc5d91e738bf9b80ca05d52ac838f0a64d72afab773ce5d565d,Non-chronic,14841,33.65002358331649,1
KP087953,dc740555314301e55c3cb0799e6740b47c35138e874bb709ac5473766d750cf1,Non-chronic,4342,39.06034085674804,1
,82bbb824ff387b405e1f074dad366ba3a07f57ca226fe1708d0207a19f408a1d,Chronic,5460,43.73626373626374,1
MK765662,9783cb106b6986237e23f11649909a0115e64466c0dc7c6bb3f8124d1682c7a8,Non-chronic,4845,40.8875128998968,1
MK496721,68c40f895bc1987f7c5448e34997672a241b91dfda948cb8f5feae035b8abb81,Non-chronic,5207,37.27674284616862,1
MK249162,ab198e9365eaba486490b2ecd84c02a491e179ccbcf721d6db5c4c46710f1487,Non-chronic,4789,49.69722280225517,1
NC_052933,746fa8c35a1c371e402a3cb603bccf4c2c89d7095b547592377fbba55c4e8ee0,Non-chronic,17385,68.74892148403796,1
CP018841,54422db6a4d1fdd8275148ef479da5ccff501a4113ab627c9e2dc1c7d435d0e5,Non-chronic,18659,32.8849348839702,1
MK496691,205d60b4f6c1733f7b88b7c184c6e7dca6b172a494889fe25afb06e01c6bc014,Non-chronic,5986,33.51152689609088,1
HM753682,f1aa8470ccea58d4b3a7f2b77dd507dcaab9470b3a291f3145b7261a59ebfe27,Non-chronic,5387,44.830146649341,1
KR063267,e2e5431757174306c14d5cfc05be82456bff8c1bf161680eccce38eafd19d007,Chronic,5714,47.25236261813091,1
MK249139,49eb27cc03a868c4638522c71b9cd8fd666a7096ef7d873623f79d4ce9e05542,Non-chronic,4582,51.44041903099083,1
MK765609,f15310bdd8ffaf8bfcb40178236325949cd05f1dd32c1fced022986f21dc250d,Non-chronic,5985,38.312447786132,1
NC_017089,ed7dd508d5425e14e739d51c65eac5f32ac3dd5618bd279ab7fba6595609df95,Chronic,8549,62.67399695870862,1
MK496778,4620ac2d4777a5fe5672735e3b265a9b268ffc924fff509dd2168a8850695a5c,Non-chronic,5547,41.013160266810885,1
MK448322,9f798ef583a52a1ab3561063879ba1432adb865cac4fb45df7a24004b5a3d2f5,Non-chronic,14367,34.57228370571448,1
NC_001825,12a028ae9c55cc9b39cdadc369852711b83f9918e6c88b6a68d9b398606c46c9,Non-chronic,19343,38.830584707646175,1
MK496815,7eaedb80a2a4b61d679014ef7c45c172dee79118f1fca4a39e8f6442d91379ed,Non-chronic,4602,34.8109517601043,1
KY653237,23d302831aa86c04538a80d1e288375577b1bd92ef22d436d7d9058a71845bed,Non-chronic,5387,44.66307777984036,1
MK448441,6820cad6902c5677193e0cd445d0fe5a0a2259f5c3ceaacb8ce5fa6a8eb9e664,Non-chronic,12878,36.46528964124864,1
MN234191,5dace7bfb94781a208d1f44423eabd1e7fc562a174b95aeeddcf66946de14b6a,Non-chronic,17448,68.1854653828519,1
,cc808833cc6dadd0d36df36e32b539dac5892431189b4fc4c79438f7916815f6,Chronic,5652,39.525831564048126,1
NC_027648,f1fe2dbcc750394a114f832722e9d9ec03aa2310c8380ef14c0f79ab4bd51386,Non-chronic,4453,52.773411183471815,1
EF380016,92cd8dbb4b8315be201ba5f1ae42e0447a93b184ca51fd25a4d5c0c7f2fba69c,Non-chronic,5386,44.30003713330858,1
NC_030472,ab3fedf2c9c0b2414a3e2ba762f17189b671542ffe3da52307e5f9b35573fc58,Non-chronic,4851,45.45454545454545,1
MH572399,93dfdfa9d7d38a41bd87a9c9c78eacd6049b3158e248f26906f9bd30db749662,Non-chronic,4105,39.43970767356882,1
MK448626,eb1c58039192c66d0ac4c7f4baafa56739513a7b933dd6853539d4ce1e68e85a,Non-chronic,12501,37.73298136149108,1
MH572316,fc7d7a3cbada094b0cc3bf36a0ae8fad9f88092eebebfb1453551a0f212c2185,Non-chronic,4266,51.547116736990155,1
MH572460,b42764b0ad23baa5febb3ebf52db28ba712f31c86f36c0b2bb0a6b5c9aaa85d0,Non-chronic,4425,40.40677966101695,1
MH572517,0311f935866445bf4335faa720b57ef2d97f2675117c855706c73697b533340a,Non-chronic,5321,51.85115579778237,1
MK765596,56065ffb7bb6d5b0424d86a401b2881ad47460368e8630548fc032103f8d8631,Non-chronic,5895,41.40797285835454,1
NC_040374,74ae171427415a270a89d0b5e600a7051f58135a0f32c2f1ab2b8e0690a1f950,Non-chronic,5004,36.770583533173465,1
MH572278,196efe0907cf839d1a7e2267cd002196410a8c7ec0f4f73f67de428ddfc08b9a,Non-chronic,4750,52.67368421052632,1
MK496714,2b4c671001fd7eef82f908d7f04b7e534977dd43db44038ec0773ebf1c3b1c55,Non-chronic,5314,44.24162589386526,1
,766c8b3cebe60204139976545e0816869de9b1097da7b3a7247cb1af59306dae,Chronic,5077,46.208390781957846,1
MK765634,513d401d31df94307fd5f764ee6b97c97e6fbca9dc08c5578e4385e4ae98a199,Non-chronic,5915,56.99070160608622,1
MH572342,e96c24634c0dcd307e9a1fd107acf41da7eee936d019c7fc4a834c852ed96e99,Non-chronic,4211,41.724056043695086,1
AF227250,f5e7fbe24d5e5247fe28c8dade66f6db089e55de806980800a437446da2f454a,Non-chronic,3486,46.52897303499713,1
NC_049934,92575ca2ac823b8a4d701f8e69ee8331456c5bf76bd3a75ae318f8036bd4dfbc,Non-chronic,18737,33.15899023322837,1
EF380030,740d2621e50c979200b7075e9fbea9a6f6f84c073d90297ceb3c2814310ec4fc,Non-chronic,5386,44.02153731897512,1
NC_017090,61e9fcddaeb8371724562893048f63d8102ddd71ddd7e52f5029a4b80bb2ec86,Chronic,9694,61.60511656694863,1
MH992192,98422fe2030e3553f0b0359a68f272b829ce819c6a5953a1f0729b935cf93ea2,Non-chronic,4576,55.87849650349651,1
MK496817,5a432ce4f4942db73d266e3b262cc3b9ea91400c5cfe140e91945fea3053fa0f,Non-chronic,4588,34.89537925021796,1
MH992156,f45cd28479413c6fc28052e446d6377305c747945a88c6d22c1fded350470bb2,Non-chronic,4469,52.83061087491609,1
MK765636,6134e7505da6ac5758eecc1d167731b1814e194212fb8a362140c955033db66f,Non-chronic,5830,44.04802744425386,1
MK448393,cfedd3b6b55cffdd466ff5e20b9174735c19e065c240f12ca5234a0d16ba6ec3,Non-chronic,12203,30.017208883061542,1
MK249167,af1e23a63362857f7f77fa50cc744dbbbb095193c319d410e75b1ca99b800946,Non-chronic,4825,55.15025906735751,1
NC_027643,1a905efeafb8fc31c0e2ad9b73dbef018501c3f4f8fb4250ceba1f2603d906d1,Non-chronic,4654,45.98195100988397,1
MN862341,801de4fc96586fcac42c755cade34d0b0a156bdcce32d160110808ba9e67ec58,Non-chronic,4764,53.988245172124266,1
MK448387,f97da9fbb7173cf9c8bb34ec9703eb473fba3fdaaaa0c8d715ee98e24988404c,Non-chronic,10300,39.23300970873787,1
,e443b55224eb09d7681b5799c086f796e977aaf6a7c8d5dd77310739fc34c39d,Chronic,4190,26.610978520286395,1
EF380026,38b2e81a2652bdea7933fd49e58a60206f1e2fc191e833820e1074379357f649,Non-chronic,5386,43.91013739324174,1
MK249234,5d683fc711664631b3d97951c4c0362227d586816aed5e19778bfc7e9185db6c,Non-chronic,4232,47.16446124763705,1
,c7b610a3df28fd8ddf87e1d4dd83fa2c3223d592a22d7aa2fdddfb4ab78029c0,Chronic,7228,35.736026563364696,1
NC_027647,489ac7de87c0bf32a25b312e091bfc6e86ccc991084e3165ed6c37587493068b,Non-chronic,4199,44.534412955465584,1
MK496751,b021ea71e03ddebda4033580321bb4635c1cc6e916d628d0da712f63cca089cc,Non-chronic,4590,37.429193899782135,1
NC_003716,fefdb939ddcfc3576ab276522e449c243e5e7932e5b5e1781e42a4dca756add7,Non-chronic,4063,56.756091557962094,1
MK496818,14910edee10aea2fad802185219f45d9120fbe0fcb222020f9e7d96b2b239999,Non-chronic,4526,47.43703049049934,1
MK249144,81d8bcff2d4fbc99134b6e441ed1e303d7b901417ef65f05903ee0d73444155f,Non-chronic,4841,54.699442263995046,1
,8a332e9f61dd1e58f2ff4713deeb17d87f6715a88df73b8d44fd03d475f15551,Chronic,4578,45.95893403232853,1
,9b0623507ecc27f6bc0539d87cd608f26127037bb8447566c109ca6d256deabb,Chronic,5465,42.78133577310155,1
MK496825,6e64a113fefc35672a8cdfaac888e49a2ba15e4977b2e31fd993746834afd165,Non-chronic,4289,40.19584984844952,1
MK765578,38a8c7085c54632e8d4290ed4808154a0d97e7fbeb2d2e9985cc7966063c7573,Non-chronic,4531,47.25226219377621,1
MK448650,46ec7d14341fe58c76b48826f7a2361c6b925a40e6c1687a38c8d8b763718f91,Non-chronic,15411,37.83661021348387,1
MK448531,9fc986ea8ef03398f7a32d7406eccf9ac0f3fde0e1dfa87fc5aa48e0075c3be5,Non-chronic,11884,38.766408616627395,1
MH572370,3666232378684b92d42aeffc37bee033f41451e273efb5c44b5f3d86c22b7488,Non-chronic,4098,40.11713030746706,1
MK496779,445eecd149899a1a8442e0419b2e100803b1a17b9565553964c3c8ea790a8312,Non-chronic,5540,51.101083032490976,1
MK765583,621184cf891246f33247309a31da99c7cd3fa2566ba8b8903ecfd3353f32b803,Non-chronic,4346,41.11826967326277,1
,cade69a5025d79a1e6e310da0ed25578b07d67d64ec6814b9dff5a7714923d81,Chronic,4840,37.29338842975206,1
MK448381,28077af6cd1e57ead4c66c9fac71d6b40b7b43e92bf1f6f93981e334f894c874,Non-chronic,10362,36.37328701022969,1
,5698e60281909976bf94ede071841a05ab247dd9cd2b3fe89985dc5db71085d9,Chronic,5272,38.1638846737481,1
,3f9b3ddecbc7ad3f3ecd97b668eb3f3f2edabf26f5b1dae790673990dff51554,Chronic,4420,24.479638009049772,1
EF380032,31f3ed4571a417762720e1bd0e192ad8bb9c2051bca2a99a6498a2c6b71f3218,Non-chronic,5386,44.578536947642036,1
NC_003714,de8baf6a622cdff095510d906505079095c860cbc90fd08ef352fa83b1db07a6,Non-chronic,2948,55.15603799185889,1
MG025518,445553badb01caddbcb0d10e28a70b9d09534e65ac42a12553445948fb4c54ae,Non-chronic,4907,41.328714081923785,1
MH572343,b7bfba54c097ecfc5c7ff0dc31413c25cb1907623e901e3039d446bc4acceea9,Non-chronic,4136,39.071566731141196,1
NC_031002,cc7618fa5db01c96e5df233ff3e124536c1820a6b758a6807411acd711da1259,Non-chronic,21697,35.79296676959948,1
MH572496,fd0d12cc941b234cd985d8ec460e10398097f9781deaa7207814b201da14a94d,Non-chronic,4346,36.631385181776345,1
LT996080,249cbe1cf6da8ae9ee9083be11fc1431262b34fbc9d27f841df61c6d30b6d210,Non-chronic,12974,36.39586866039772,1
,e778373f64b70f77fd7074fb99041103b8e63f1d5f03e76b49ac9bbb0abacb71,Chronic,7878,47.25818735719726,1
MK496688,b8156cd6e210cfea84b2d8fd4511fb298fe0ffbe6fb5e255fdca01d72a9edee0,Non-chronic,6173,40.093957557103515,1
KX443695,d3cc47cc88f21c84684c1f51305bc254a5cd9411dfda9a8e63ff877f9fa5b7cb,Non-chronic,15556,60.10542555926973,1
,502116c34e1e235afd96c2a4d48c8408f30dccbab4afed61ccb83f5a6d950f48,Chronic,5066,35.47177260165811,1
HM753718,0d9bfec6c6b9620cb09979b1b8ae4a6f2e19c22f0a6706c1df46ec27f654bb1b,Non-chronic,5388,44.74758723088345,1
MH972261,2e63a5c202a4654bcd90c05f86ec56a4a22578ed43c5f98960e6ddaf198e3ea2,Non-chronic,18376,29.908576404005224,1
,18ad58d7b1f7b978223c8b026d81b55418e8badd670a3b195dd553dbdf0e2081,Chronic,5158,25.76580069794494,1
MK448486,a2ddf14090dfef6f93a3972bc349c07b87ca68ed834335208815f4c856113989,Non-chronic,9434,34.50286198855205,1
,962632afefdefc3976556ea047132891b48553bf7ea69630188e8b49b1dc3d74,Chronic,4722,42.990258365099535,1
MK496687,aeaa9ecf13d822d193c3378365decc91e6434eb5c2b8adcb10be5832d674d7c8,Non-chronic,6242,37.536046139057994,1
MK448649,7ed1ec4bbb0f9bc9d2ffbdc30b7796e1cae245274823f051b9e5c7c61f149ff2,Non-chronic,13772,36.87917513796108,1
,897c1a94a6bb94378f534a8640a20befeae9437d17eb31d82985d011b56e0f33,Chronic,5331,43.162633652222844,1
MK448540,8b740feeb050d6dd3999bf0a2008420a84c31da3c020dccac037deb36250dcf2,Non-chronic,9196,39.75641583297086,1
MH779506,455919c4d024f2bcfa95d482074228dcebff984adaed6a39a593f24b870627ce,Non-chronic,15556,60.118282334790436,1
MH572351,e2aef1046b8a3958867805f5d2cdb137df6058a315b3c98f3351c80653ddb097,Non-chronic,4227,49.27844807191862,1
MK765613,5aa04089e97881a9a660f979322aad49eacd1587507106d0c071bc2149680b36,Non-chronic,5835,41.730934018851755,1
,e0c1d6c3ffec4d2f9752a25200590afdbd88e4c78857209eab05c2604f1a1e33,Chronic,4857,47.60140004117768,1
MK448379,190d1e2ef81e071c6b7f1ce041d33950dd646e4ce499a15e7b5e459a5b4ee06d,Non-chronic,9600,35.489583333333336,1
MT952848,df02c8d73d0eb24c0054c8254cfdbed03463bce3a43e2b9c8061671b518c33ad,Non-chronic,15494,55.05356912353169,1
MK249195,a40d6bb19088b494223f2a5886347fec7018f253dfb6ca584f232641ba571ff3,Non-chronic,4498,49.59982214317474,1
NC_055917,9dc83da389e922d9de0bbef6e36b933af66eea9626e47a879484a1c4a660305a,Non-chronic,18642,34.94796695633516,1
MK448440,90294a0cdcac38e7cd2d58f618700aa6ecca9b5b26b9be632194a4a17a0a01f3,Non-chronic,12236,37.986270022883296,1
MH572391,6795163a63d9abb65c1f43b95e7ef8ebef0c641473e19984d6897d223b077479,Non-chronic,4069,36.71663799459326,1
